id;catcode;catname;scatcode;scatname;charac;code
811;3; Nutritional health intervention;1;Dietary supplement ;Anti-stress flash;NPI3.1.1
791;3; Nutritional health intervention;1;Dietary supplement ;Anti-water;NPI3.1.1
1532;3; Nutritional health intervention;1;Dietary supplement ;Anti-waterBio;NPI3.1.1
812;3; Nutritional health intervention;1;Dietary supplement ;Antoxydin;NPI3.1.1
813;3; Nutritional health intervention;1;Dietary supplement ;Anxio welness;NPI3.1.1
815;3; Nutritional health intervention;1;Dietary supplement ;Anxioregul 2;NPI3.1.1
816;3; Nutritional health intervention;1;Dietary supplement ;Anxiozen;NPI3.1.1
817;3; Nutritional health intervention;1;Dietary supplement ;Anxiozen sBuv fl / 200ml;NPI3.1.1
818;3; Nutritional health intervention;1;Dietary supplement ;Anxolin saffran;NPI3.1.1
819;3; Nutritional health intervention;1;Dietary supplement ;Aol;NPI3.1.1
822;3; Nutritional health intervention;1;Dietary supplement ;Apetikid;NPI3.1.1
823;3; Nutritional health intervention;1;Dietary supplement ;Apez-12;NPI3.1.1
824;3; Nutritional health intervention;1;Dietary supplement ;Aphanizomenon flos aquae;NPI3.1.1
825;3; Nutritional health intervention;1;Dietary supplement ;Aphloine p sBuv circulatory comfort fl / 200ml;NPI3.1.1
826;3; Nutritional health intervention;1;Dietary supplement ;Aphrodis;NPI3.1.1
827;3; Nutritional health intervention;1;Dietary supplement ;Aphrosaf;NPI3.1.1
828;3; Nutritional health intervention;1;Dietary supplement ;Api complex form;NPI3.1.1
831;3; Nutritional health intervention;1;Dietary supplement ;Apical;NPI3.1.1
832;3; Nutritional health intervention;1;Dietary supplement ;Apicol propolis;NPI3.1.1
833;3; Nutritional health intervention;1;Dietary supplement ;Apiconseils propolis red and acerola;NPI3.1.1
834;3; Nutritional health intervention;1;Dietary supplement ;Apiforce;NPI3.1.1
835;3; Nutritional health intervention;1;Dietary supplement ;Apilis;NPI3.1.1
836;3; Nutritional health intervention;1;Dietary supplement ;Apimix vitality;NPI3.1.1
837;3; Nutritional health intervention;1;Dietary supplement ;Apis;NPI3.1.1
839;3; Nutritional health intervention;1;Dietary supplement ;Api-star;NPI3.1.1
840;3; Nutritional health intervention;1;Dietary supplement ;Api-star organic syrup;NPI3.1.1
841;3; Nutritional health intervention;1;Dietary supplement ;Apitonic;NPI3.1.1
844;3; Nutritional health intervention;1;Dietary supplement ;Appetilight;NPI3.1.1
847;3; Nutritional health intervention;1;Dietary supplement ;Appetit control;NPI3.1.1
845;3; Nutritional health intervention;1;Dietary supplement ;Appetite;NPI3.1.1
846;3; Nutritional health intervention;1;Dietary supplement ;Appetite ;NPI3.1.1
848;3; Nutritional health intervention;1;Dietary supplement ;Appetite controller;NPI3.1.1
7391;3; Nutritional health intervention;1;Dietary supplement ;Appetite moderator;NPI3.1.1
2940;3; Nutritional health intervention;1;Dietary supplement ;Apple crab;NPI3.1.1
6830;3; Nutritional health intervention;1;Dietary supplement ;Apple glycerine concentrated macerate;NPI3.1.1
8448;3; Nutritional health intervention;1;Dietary supplement ;Apple pectin;NPI3.1.1
8936;3; Nutritional health intervention;1;Dietary supplement ;Apple tree;NPI3.1.1
5201;3; Nutritional health intervention;1;Dietary supplement ;Apple tree mistletoe;NPI3.1.1
5840;3; Nutritional health intervention;1;Dietary supplement ;Apricot vegetable oil;NPI3.1.1
854;3; Nutritional health intervention;1;Dietary supplement ;Aqtif 100;NPI3.1.1
855;3; Nutritional health intervention;1;Dietary supplement ;Aqtif 25;NPI3.1.1
861;3; Nutritional health intervention;1;Dietary supplement ;Aqua drain ;NPI3.1.1
865;3; Nutritional health intervention;1;Dietary supplement ;Aquaderm;NPI3.1.1
866;3; Nutritional health intervention;1;Dietary supplement ;Aquadrainant more;NPI3.1.1
867;3; Nutritional health intervention;1;Dietary supplement ;Aquadrainyl;NPI3.1.1
869;3; Nutritional health intervention;1;Dietary supplement ;Aqua-galb;NPI3.1.1
872;3; Nutritional health intervention;1;Dietary supplement ;Aqualigne super detox;NPI3.1.1
871;3; Nutritional health intervention;1;Dietary supplement ;Aqualigne super fat-burning;NPI3.1.1
875;3; Nutritional health intervention;1;Dietary supplement ;Aquastatime;NPI3.1.1
874;3; Nutritional health intervention;1;Dietary supplement ;Aqua-winter silhou;NPI3.1.1
877;3; Nutritional health intervention;1;Dietary supplement ;Aquilavue;NPI3.1.1
878;3; Nutritional health intervention;1;Dietary supplement ;Ar acerolaBio;NPI3.1.1
879;3; Nutritional health intervention;1;Dietary supplement ;Ar articulation ;NPI3.1.1
883;3; Nutritional health intervention;1;Dietary supplement ;Ar bio cardio;NPI3.1.1
896;3; Nutritional health intervention;1;Dietary supplement ;Ar breathing;NPI3.1.1
882;3; Nutritional health intervention;1;Dietary supplement ;Ar calcios;NPI3.1.1
884;3; Nutritional health intervention;1;Dietary supplement ;Ar circulationBio;NPI3.1.1
885;3; Nutritional health intervention;1;Dietary supplement ;Ar coenzyme q10;NPI3.1.1
887;3; Nutritional health intervention;1;Dietary supplement ;Ar depurnetBio;NPI3.1.1
888;3; Nutritional health intervention;1;Dietary supplement ;Ar digestionBio;NPI3.1.1
889;3; Nutritional health intervention;1;Dietary supplement ;Ar echinaceaBio;NPI3.1.1
930;3; Nutritional health intervention;1;Dietary supplement ;Ar Ginseng redBio;NPI3.1.1
881;3; Nutritional health intervention;1;Dietary supplement ;Ar green coffee;NPI3.1.1
891;3; Nutritional health intervention;1;Dietary supplement ;Ar hepaticBio;NPI3.1.1
880;3; Nutritional health intervention;1;Dietary supplement ;Ar lacticBacteria;NPI3.1.1
893;3; Nutritional health intervention;1;Dietary supplement ;Ar memoBio;NPI3.1.1
895;3; Nutritional health intervention;1;Dietary supplement ;Ar relaxeBio;NPI3.1.1
890;3; Nutritional health intervention;1;Dietary supplement ;Ar royal jellyBio;NPI3.1.1
897;3; Nutritional health intervention;1;Dietary supplement ;Ar sleepBio;NPI3.1.1
894;3; Nutritional health intervention;1;Dietary supplement ;Ar thinness 4Bio;NPI3.1.1
898;3; Nutritional health intervention;1;Dietary supplement ;Ar vitamins and minerals;NPI3.1.1
900;3; Nutritional health intervention;1;Dietary supplement ;Aragonite;NPI3.1.1
904;3; Nutritional health intervention;1;Dietary supplement ;Arction;NPI3.1.1
905;3; Nutritional health intervention;1;Dietary supplement ;Arctiumsol;NPI3.1.1
9203;3; Nutritional health intervention;1;Dietary supplement ;Argan protect;NPI3.1.1
909;3; Nutritional health intervention;1;Dietary supplement ;Argi ;NPI3.1.1
916;3; Nutritional health intervention;1;Dietary supplement ;Arginin simplex 800;NPI3.1.1
917;3; Nutritional health intervention;1;Dietary supplement ;Arginine;NPI3.1.1
929;3; Nutritional health intervention;1;Dietary supplement ;Arginine ^3;NPI3.1.1
918;3; Nutritional health intervention;1;Dietary supplement ;Arginine 1000;NPI3.1.1
919;3; Nutritional health intervention;1;Dietary supplement ;Arginine 500;NPI3.1.1
920;3; Nutritional health intervention;1;Dietary supplement ;Arginine akg;NPI3.1.1
921;3; Nutritional health intervention;1;Dietary supplement ;Arginine Base;NPI3.1.1
922;3; Nutritional health intervention;1;Dietary supplement ;Arginine complex;NPI3.1.1
923;3; Nutritional health intervention;1;Dietary supplement ;Arginine ethylester;NPI3.1.1
925;3; Nutritional health intervention;1;Dietary supplement ;Arginine hcl;NPI3.1.1
926;3; Nutritional health intervention;1;Dietary supplement ;Arginine ornithine lysine;NPI3.1.1
927;3; Nutritional health intervention;1;Dietary supplement ;Arginine plus 1000;NPI3.1.1
928;3; Nutritional health intervention;1;Dietary supplement ;Arginine tribulus;NPI3.1.1
931;3; Nutritional health intervention;1;Dietary supplement ;Argocur;NPI3.1.1
935;3; Nutritional health intervention;1;Dietary supplement ;Arjuna;NPI3.1.1
936;3; Nutritional health intervention;1;Dietary supplement ;Arkobiotics supraflor lactic ferments gel B / 14;NPI3.1.1
937;3; Nutritional health intervention;1;Dietary supplement ;Arkobiotics supraflor lactic ferments gel B / 30;NPI3.1.1
938;3; Nutritional health intervention;1;Dietary supplement ;Arkobiotics supraflor, capsules;NPI3.1.1
939;3; Nutritional health intervention;1;Dietary supplement ;Arkobiotics supraflor, sachets;NPI3.1.1
975;3; Nutritional health intervention;1;Dietary supplement ;Arkocaps griffonia;NPI3.1.1
940;3; Nutritional health intervention;1;Dietary supplement ;Arkocean nervositis tired;NPI3.1.1
941;3; Nutritional health intervention;1;Dietary supplement ;Arkodigest intestinal laziness;NPI3.1.1
942;3; Nutritional health intervention;1;Dietary supplement ;Arkodigest transit;NPI3.1.1
943;3; Nutritional health intervention;1;Dietary supplement ;Arkoessentiel essential oil of cypress;NPI3.1.1
944;3; Nutritional health intervention;1;Dietary supplement ;Arkofluides artichoke fennel, Bulbs;NPI3.1.1
955;3; Nutritional health intervention;1;Dietary supplement ;Arkofluides detox program, ampoules (stage 1/3: hepatic detoxifier);NPI3.1.1
956;3; Nutritional health intervention;1;Dietary supplement ;Arkofluides detox program, ampoules (stage 1/3: hepatic drainer);NPI3.1.1
957;3; Nutritional health intervention;1;Dietary supplement ;Arkofluides detox program, ampoules (stage 2/3: renal depurative);NPI3.1.1
958;3; Nutritional health intervention;1;Dietary supplement ;Arkofluides detox program, ampoules (stage 3/3: skin detoxifier);NPI3.1.1
950;3; Nutritional health intervention;1;Dietary supplement ;Arkofluides detox, ampoules;NPI3.1.1
947;3; Nutritional health intervention;1;Dietary supplement ;Arkofluides digestive comfort, ampoules;NPI3.1.1
954;3; Nutritional health intervention;1;Dietary supplement ;Arkofluides healthy and clean skin, Blisters;NPI3.1.1
951;3; Nutritional health intervention;1;Dietary supplement ;Arkofluides hepatic detoxifying, ampoules;NPI3.1.1
965;3; Nutritional health intervention;1;Dietary supplement ;Arkofluides intestinal transit, ampoules;NPI3.1.1
945;3; Nutritional health intervention;1;Dietary supplement ;Arkofluides joints, ampoules;NPI3.1.1
952;3; Nutritional health intervention;1;Dietary supplement ;Arkofluides light legs,Blisters;NPI3.1.1
953;3; Nutritional health intervention;1;Dietary supplement ;Arkofluides memory concentration, lightBulbs;NPI3.1.1
963;3; Nutritional health intervention;1;Dietary supplement ;Arkofluides physical stimulant, Blisters;NPI3.1.1
949;3; Nutritional health intervention;1;Dietary supplement ;Arkofluides relaxing sleep, Blisters;NPI3.1.1
960;3; Nutritional health intervention;1;Dietary supplement ;Arkofluides slimming program, ampoules (stage 2/3: slimming starter);NPI3.1.1
961;3; Nutritional health intervention;1;Dietary supplement ;Arkofluides slimming program, ampoules (stage 3/3: slimmingBooster);NPI3.1.1
959;3; Nutritional health intervention;1;Dietary supplement ;Arkofluides slimming program, ampoules (step 1/3: detox);NPI3.1.1
964;3; Nutritional health intervention;1;Dietary supplement ;Arkofluides synergy slimming, Bulbs;NPI3.1.1
948;3; Nutritional health intervention;1;Dietary supplement ;Arkofluides urinary comfort, Blisters;NPI3.1.1
946;3; Nutritional health intervention;1;Dietary supplement ;ArkofluidesBurdock nettle, ampoules;NPI3.1.1
962;3; Nutritional health intervention;1;Dietary supplement ;ArkofluidsBlack radish, Bulbs;NPI3.1.1
967;3; Nutritional health intervention;1;Dietary supplement ;Arkogelules Bamboo capsules;NPI3.1.1
966;3; Nutritional health intervention;1;Dietary supplement ;Arkogelules Bay of aubepine;NPI3.1.1
972;3; Nutritional health intervention;1;Dietary supplement ;Arkogelules chasteberry, capsules;NPI3.1.1
970;3; Nutritional health intervention;1;Dietary supplement ;Arkogelules chrysanthellum;NPI3.1.1
974;3; Nutritional health intervention;1;Dietary supplement ;Arkogelules feverfew;NPI3.1.1
971;3; Nutritional health intervention;1;Dietary supplement ;Arkogelules fragon;NPI3.1.1
973;3; Nutritional health intervention;1;Dietary supplement ;Arkogelules ginseng;NPI3.1.1
976;3; Nutritional health intervention;1;Dietary supplement ;Arkogelules griffonia gel fl / 40;NPI3.1.1
977;3; Nutritional health intervention;1;Dietary supplement ;Arkogelules guarana;NPI3.1.1
978;3; Nutritional health intervention;1;Dietary supplement ;Arkogelules hamamelis;NPI3.1.1
968;3; Nutritional health intervention;1;Dietary supplement ;Arkogelules heather, capsules;NPI3.1.1
979;3; Nutritional health intervention;1;Dietary supplement ;Arkogelules hops;NPI3.1.1
982;3; Nutritional health intervention;1;Dietary supplement ;Arkogelules lithothamne;NPI3.1.1
984;3; Nutritional health intervention;1;Dietary supplement ;Arkogelules nettle;NPI3.1.1
987;3; Nutritional health intervention;1;Dietary supplement ;Arkogelules nettle root;NPI3.1.1
983;3; Nutritional health intervention;1;Dietary supplement ;Arkogelules olive tree;NPI3.1.1
985;3; Nutritional health intervention;1;Dietary supplement ;Arkogelules piloselle;NPI3.1.1
986;3; Nutritional health intervention;1;Dietary supplement ;Arkogelules prele;NPI3.1.1
981;3; Nutritional health intervention;1;Dietary supplement ;Arkogelules red rice yeast gel fl / 45;NPI3.1.1
990;3; Nutritional health intervention;1;Dietary supplement ;Arkogelules red vine;NPI3.1.1
980;3; Nutritional health intervention;1;Dietary supplement ;Arkogelules red yeast rice gel fl / 150;NPI3.1.1
988;3; Nutritional health intervention;1;Dietary supplement ;Arkogelules sene;NPI3.1.1
989;3; Nutritional health intervention;1;Dietary supplement ;Arkogelules the green;NPI3.1.1
969;3; Nutritional health intervention;1;Dietary supplement ;ArkogelulesBlackcurrant;NPI3.1.1
993;3; Nutritional health intervention;1;Dietary supplement ;Arkokids digestion;NPI3.1.1
991;3; Nutritional health intervention;1;Dietary supplement ;Arkokids digestive comfort;NPI3.1.1
992;3; Nutritional health intervention;1;Dietary supplement ;Arkokids respiratory comfort;NPI3.1.1
994;3; Nutritional health intervention;1;Dietary supplement ;Arkokids sleep;NPI3.1.1
995;3; Nutritional health intervention;1;Dietary supplement ;Arkolevure 250 mg gelB / 10;NPI3.1.1
997;3; Nutritional health intervention;1;Dietary supplement ;Arkolevure 250 mg gelB / 10;NPI3.1.1
998;3; Nutritional health intervention;1;Dietary supplement ;Arkolevure 250 mg gelB / 20;NPI3.1.1
996;3; Nutritional health intervention;1;Dietary supplement ;Arkolevure 250 mg gelB / 30;NPI3.1.1
999;3; Nutritional health intervention;1;Dietary supplement ;Arkolevure 250 mg gelB / 30;NPI3.1.1
1000;3; Nutritional health intervention;1;Dietary supplement ;Arkolevure gel fl / 28;NPI3.1.1
1001;3; Nutritional health intervention;1;Dietary supplement ;Arkorelax melatonin;NPI3.1.1
1002;3; Nutritional health intervention;1;Dietary supplement ;Arkorelax sleep cprB / 15;NPI3.1.1
1004;3; Nutritional health intervention;1;Dietary supplement ;Arkorelax stress control;NPI3.1.1
1003;3; Nutritional health intervention;1;Dietary supplement ;Arkorelax strong sleep;NPI3.1.1
1008;3; Nutritional health intervention;1;Dietary supplement ;Arkoroyal green propolis  echinacee, ampoules;NPI3.1.1
1006;3; Nutritional health intervention;1;Dietary supplement ;Arkoroyal royal jelly  honey liquid heart, gums;NPI3.1.1
1007;3; Nutritional health intervention;1;Dietary supplement ;Arkoroyal Royal Jelly 1000mg, capsules;NPI3.1.1
1009;3; Nutritional health intervention;1;Dietary supplement ;Arkoroyal royalfruits;NPI3.1.1
1011;3; Nutritional health intervention;1;Dietary supplement ;Arkovital acerola 1000;NPI3.1.1
1012;3; Nutritional health intervention;1;Dietary supplement ;Arkovital acerola 1000 cpr chewable 2b / 30;NPI3.1.1
1013;3; Nutritional health intervention;1;Dietary supplement ;Arkovital acerola 1000 cpr chewableB / 30;NPI3.1.1
1017;3; Nutritional health intervention;1;Dietary supplement ;Arkovital energy multivitamin cpr from 6 yearsB / 30;NPI3.1.1
1014;3; Nutritional health intervention;1;Dietary supplement ;Arkovital pure energy;NPI3.1.1
1015;3; Nutritional health intervention;1;Dietary supplement ;Arkovital purenergie expert;NPI3.1.1
1016;3; Nutritional health intervention;1;Dietary supplement ;Arkovital purenergie expert multivitamin gelB / 60;NPI3.1.1
1018;3; Nutritional health intervention;1;Dietary supplement ;Arma immuno ;NPI3.1.1
1020;3; Nutritional health intervention;1;Dietary supplement ;Armolipid plus cprB / 30;NPI3.1.1
1021;3; Nutritional health intervention;1;Dietary supplement ;Arofitom ginger;NPI3.1.1
1023;3; Nutritional health intervention;1;Dietary supplement ;Aroma complex Bronchi;NPI3.1.1
1024;3; Nutritional health intervention;1;Dietary supplement ;Aroma eucalyptus radiata;NPI3.1.1
1022;3; Nutritional health intervention;1;Dietary supplement ;Aroma lemon;NPI3.1.1
1025;3; Nutritional health intervention;1;Dietary supplement ;Aroma nose throats;NPI3.1.1
1026;3; Nutritional health intervention;1;Dietary supplement ;Aroma oregano;NPI3.1.1
1027;3; Nutritional health intervention;1;Dietary supplement ;Aroma ravintsara;NPI3.1.1
1028;3; Nutritional health intervention;1;Dietary supplement ;Aroma Rosemary;NPI3.1.1
1029;3; Nutritional health intervention;1;Dietary supplement ;Aroma Savory;NPI3.1.1
1030;3; Nutritional health intervention;1;Dietary supplement ;Aroma thyme;NPI3.1.1
1031;3; Nutritional health intervention;1;Dietary supplement ;Aromalis;NPI3.1.1
1032;3; Nutritional health intervention;1;Dietary supplement ;Aronia;NPI3.1.1
1033;3; Nutritional health intervention;1;Dietary supplement ;Arphimmun;NPI3.1.1
1034;3; Nutritional health intervention;1;Dietary supplement ;Arphoptim;NPI3.1.1
1035;3; Nutritional health intervention;1;Dietary supplement ;Arphybase;NPI3.1.1
1036;3; Nutritional health intervention;1;Dietary supplement ;Arphychrono;NPI3.1.1
1037;3; Nutritional health intervention;1;Dietary supplement ;Arphydol;NPI3.1.1
1038;3; Nutritional health intervention;1;Dietary supplement ;Arphyflor;NPI3.1.1
1039;3; Nutritional health intervention;1;Dietary supplement ;Arphyspas;NPI3.1.1
1040;3; Nutritional health intervention;1;Dietary supplement ;Arphyspectre;NPI3.1.1
1041;3; Nutritional health intervention;1;Dietary supplement ;Arphystart;NPI3.1.1
1042;3; Nutritional health intervention;1;Dietary supplement ;Arphytux;NPI3.1.1
1043;3; Nutritional health intervention;1;Dietary supplement ;Arphyvit;NPI3.1.1
1044;3; Nutritional health intervention;1;Dietary supplement ;Arrbum;NPI3.1.1
1045;3; Nutritional health intervention;1;Dietary supplement ;Arrebum cpr oily skinB / 60;NPI3.1.1
1048;3; Nutritional health intervention;1;Dietary supplement ;Art actifluid;NPI3.1.1
1047;3; Nutritional health intervention;1;Dietary supplement ;Art04;NPI3.1.1
1049;3; Nutritional health intervention;1;Dietary supplement ;Artagyl;NPI3.1.1
1050;3; Nutritional health intervention;1;Dietary supplement ;Arteki more;NPI3.1.1
1052;3; Nutritional health intervention;1;Dietary supplement ;Arteria;NPI3.1.1
1053;3; Nutritional health intervention;1;Dietary supplement ;Arterial;NPI3.1.1
9963;3; Nutritional health intervention;1;Dietary supplement ;Arterial soap;NPI3.1.1
1051;3; Nutritional health intervention;1;Dietary supplement ;Arteries  comfort;NPI3.1.1
1054;3; Nutritional health intervention;1;Dietary supplement ;Artestrol;NPI3.1.1
1055;3; Nutritional health intervention;1;Dietary supplement ;Arthelio;NPI3.1.1
1056;3; Nutritional health intervention;1;Dietary supplement ;Arthelix comfort;NPI3.1.1
1057;3; Nutritional health intervention;1;Dietary supplement ;Arthelix comfort plus;NPI3.1.1
1058;3; Nutritional health intervention;1;Dietary supplement ;Arthoartive glucosamine;NPI3.1.1
1059;3; Nutritional health intervention;1;Dietary supplement ;Arthraline;NPI3.1.1
1060;3; Nutritional health intervention;1;Dietary supplement ;Arthralys;NPI3.1.1
1061;3; Nutritional health intervention;1;Dietary supplement ;Arthro dore;NPI3.1.1
1063;3; Nutritional health intervention;1;Dietary supplement ;Arthro flexibility;NPI3.1.1
1062;3; Nutritional health intervention;1;Dietary supplement ;Arthro good;NPI3.1.1
1064;3; Nutritional health intervention;1;Dietary supplement ;Arthro24;NPI3.1.1
1065;3; Nutritional health intervention;1;Dietary supplement ;Arthroactiv harpagophytum;NPI3.1.1
1066;3; Nutritional health intervention;1;Dietary supplement ;Arthroactive;NPI3.1.1
1067;3; Nutritional health intervention;1;Dietary supplement ;Arthroactive maxi cure;NPI3.1.1
1068;3; Nutritional health intervention;1;Dietary supplement ;Arthrobiane;NPI3.1.1
1070;3; Nutritional health intervention;1;Dietary supplement ;Arthrocartil;NPI3.1.1
1071;3; Nutritional health intervention;1;Dietary supplement ;Arthrocure;NPI3.1.1
1072;3; Nutritional health intervention;1;Dietary supplement ;Arthrofon gel pill / 60;NPI3.1.1
1073;3; Nutritional health intervention;1;Dietary supplement ;Arthrofon gel pill / 60;NPI3.1.1
1074;3; Nutritional health intervention;1;Dietary supplement ;Arthroforce;NPI3.1.1
1075;3; Nutritional health intervention;1;Dietary supplement ;Arthroform;NPI3.1.1
1076;3; Nutritional health intervention;1;Dietary supplement ;Arthrokillo;NPI3.1.1
1077;3; Nutritional health intervention;1;Dietary supplement ;Arthroless;NPI3.1.1
1078;3; Nutritional health intervention;1;Dietary supplement ;Arthromarine;NPI3.1.1
1079;3; Nutritional health intervention;1;Dietary supplement ;Arthronove;NPI3.1.1
1080;3; Nutritional health intervention;1;Dietary supplement ;Arthroprotect;NPI3.1.1
1081;3; Nutritional health intervention;1;Dietary supplement ;Arthrosan;NPI3.1.1
1088;3; Nutritional health intervention;1;Dietary supplement ;Arti ;NPI3.1.1
1082;3; Nutritional health intervention;1;Dietary supplement ;Arti activ;NPI3.1.1
1083;3; Nutritional health intervention;1;Dietary supplement ;Arti calm;NPI3.1.1
1090;3; Nutritional health intervention;1;Dietary supplement ;Arti calm;NPI3.1.1
1086;3; Nutritional health intervention;1;Dietary supplement ;Arti life;NPI3.1.1
1087;3; Nutritional health intervention;1;Dietary supplement ;Arti more;NPI3.1.1
1084;3; Nutritional health intervention;1;Dietary supplement ;Arti relaxation;NPI3.1.1
1085;3; Nutritional health intervention;1;Dietary supplement ;Arti strong;NPI3.1.1
1089;3; Nutritional health intervention;1;Dietary supplement ;Articalm;NPI3.1.1
1091;3; Nutritional health intervention;1;Dietary supplement ;Articamyl;NPI3.1.1
1092;3; Nutritional health intervention;1;Dietary supplement ;Articart;NPI3.1.1
1093;3; Nutritional health intervention;1;Dietary supplement ;Artichoke;NPI3.1.1
1102;3; Nutritional health intervention;1;Dietary supplement ;Artichoke;NPI3.1.1
1103;3; Nutritional health intervention;1;Dietary supplement ;Artichoke @ home;NPI3.1.1
1096;3; Nutritional health intervention;1;Dietary supplement ;Artichoke Bio sphere hepato detox;NPI3.1.1
1100;3; Nutritional health intervention;1;Dietary supplement ;Artichoke Black radish;NPI3.1.1
1101;3; Nutritional health intervention;1;Dietary supplement ;Artichoke Black radish Bio;NPI3.1.1
1099;3; Nutritional health intervention;1;Dietary supplement ;Artichoke capsule;NPI3.1.1
2655;3; Nutritional health intervention;1;Dietary supplement ;Artichoke complex;NPI3.1.1
2823;3; Nutritional health intervention;1;Dietary supplement ;Artichoke concentrate;NPI3.1.1
1097;3; Nutritional health intervention;1;Dietary supplement ;Artichoke detox;NPI3.1.1
1095;3; Nutritional health intervention;1;Dietary supplement ;Artichoke organic radish Black Bio comfort digestive;NPI3.1.1
1104;3; Nutritional health intervention;1;Dietary supplement ;Artichondrine;NPI3.1.1
1106;3; Nutritional health intervention;1;Dietary supplement ;Artichondrine;NPI3.1.1
1105;3; Nutritional health intervention;1;Dietary supplement ;Artichondrine plus evolution;NPI3.1.1
1107;3; Nutritional health intervention;1;Dietary supplement ;Articolluronique;NPI3.1.1
1108;3; Nutritional health intervention;1;Dietary supplement ;Articoncept;NPI3.1.1
1109;3; Nutritional health intervention;1;Dietary supplement ;Articonfort;NPI3.1.1
1110;3; Nutritional health intervention;1;Dietary supplement ;Articool ;NPI3.1.1
1111;3; Nutritional health intervention;1;Dietary supplement ;articulaciones;NPI3.1.1
1113;3; Nutritional health intervention;1;Dietary supplement ;Articulaliquid;NPI3.1.1
1112;3; Nutritional health intervention;1;Dietary supplement ;Articular;NPI3.1.1
1114;3; Nutritional health intervention;1;Dietary supplement ;Articulasil;NPI3.1.1
1115;3; Nutritional health intervention;1;Dietary supplement ;Articulasil  msm / gluco / chondro;NPI3.1.1
1116;3; Nutritional health intervention;1;Dietary supplement ;Articulasil  msm / gluco / chondro ampoules;NPI3.1.1
1117;3; Nutritional health intervention;1;Dietary supplement ;Articulasil he;NPI3.1.1
1118;3; Nutritional health intervention;1;Dietary supplement ;Articulasolution;NPI3.1.1
1123;3; Nutritional health intervention;1;Dietary supplement ;Articulation s;NPI3.1.1
1121;3; Nutritional health intervention;1;Dietary supplement ;Articulation Turmeric Piperine Ginger;NPI3.1.1
8301;3; Nutritional health intervention;1;Dietary supplement ;ArticulationBone;NPI3.1.1
1131;3; Nutritional health intervention;1;Dietary supplement ;Articulocine;NPI3.1.1
1132;3; Nutritional health intervention;1;Dietary supplement ;Articur;NPI3.1.1
1133;3; Nutritional health intervention;1;Dietary supplement ;Artidetox;NPI3.1.1
1134;3; Nutritional health intervention;1;Dietary supplement ;Artidose;NPI3.1.1
1135;3; Nutritional health intervention;1;Dietary supplement ;Artifer collagen;NPI3.1.1
1136;3; Nutritional health intervention;1;Dietary supplement ;Artiflex;NPI3.1.1
1137;3; Nutritional health intervention;1;Dietary supplement ;Artiflex frame maintenance;NPI3.1.1
1138;3; Nutritional health intervention;1;Dietary supplement ;Artiflexx;NPI3.1.1
1139;3; Nutritional health intervention;1;Dietary supplement ;Artiforce7;NPI3.1.1
1140;3; Nutritional health intervention;1;Dietary supplement ;Artifortis;NPI3.1.1
1141;3; Nutritional health intervention;1;Dietary supplement ;Artigo;NPI3.1.1
1142;3; Nutritional health intervention;1;Dietary supplement ;Arti-good;NPI3.1.1
1143;3; Nutritional health intervention;1;Dietary supplement ;Artilge;NPI3.1.1
1144;3; Nutritional health intervention;1;Dietary supplement ;Artilimine;NPI3.1.1
1145;3; Nutritional health intervention;1;Dietary supplement ;Arti-m.s.m.;NPI3.1.1
1146;3; Nutritional health intervention;1;Dietary supplement ;Artimil;NPI3.1.1
1147;3; Nutritional health intervention;1;Dietary supplement ;Artimins;NPI3.1.1
1148;3; Nutritional health intervention;1;Dietary supplement ;Artipill;NPI3.1.1
1149;3; Nutritional health intervention;1;Dietary supplement ;Arti-plus;NPI3.1.1
1150;3; Nutritional health intervention;1;Dietary supplement ;Artiregul;NPI3.1.1
1151;3; Nutritional health intervention;1;Dietary supplement ;Artiregul 2;NPI3.1.1
1152;3; Nutritional health intervention;1;Dietary supplement ;Artiregul cpr fl / 120;NPI3.1.1
1153;3; Nutritional health intervention;1;Dietary supplement ;Artisil;NPI3.1.1
1154;3; Nutritional health intervention;1;Dietary supplement ;ArtransitBio;NPI3.1.1
1155;3; Nutritional health intervention;1;Dietary supplement ;Artro vital;NPI3.1.1
1156;3; Nutritional health intervention;1;Dietary supplement ;Artrobiol plus gel joint comfort mobility 2b / 120;NPI3.1.1
1157;3; Nutritional health intervention;1;Dietary supplement ;Artrobiol plus gel joint comfort mobilityB / 120;NPI3.1.1
1158;3; Nutritional health intervention;1;Dietary supplement ;Artrolux ;NPI3.1.1
1159;3; Nutritional health intervention;1;Dietary supplement ;Artromax;NPI3.1.1
1160;3; Nutritional health intervention;1;Dietary supplement ;Artrosim;NPI3.1.1
1164;3; Nutritional health intervention;1;Dietary supplement ;Aschwaganda;NPI3.1.1
1166;3; Nutritional health intervention;1;Dietary supplement ;Ascocetone;NPI3.1.1
1167;3; Nutritional health intervention;1;Dietary supplement ;Ascophyllum nodosum;NPI3.1.1
301;3; Nutritional health intervention;1;Dietary supplement ;Ascorbic acid;NPI3.1.1
4565;3; Nutritional health intervention;1;Dietary supplement ;Ash;NPI3.1.1
4566;3; Nutritional health intervention;1;Dietary supplement ;Ash;NPI3.1.1
6793;3; Nutritional health intervention;1;Dietary supplement ;AshBud macerate;NPI3.1.1
1168;3; Nutritional health intervention;1;Dietary supplement ;Ashvagandha;NPI3.1.1
